MODEL,MAKE,Model Year,Overall Length,Overall Width,Overall Height,Wheelbase,Curb Weight,Front End Length,Rear End Length,Side Glass Height,Body Side Height,Roof Width,Front Overhang,Rear Overhang,Track Width Front,Track Width Rear,Front Weight %,Rear Weight %
CX94DRSUVFWDGS,MAZDA,13,511.0,194.0,173.0,288.0,1959.0,127.0,178.0,37.0,89.0,121.0,110.0,113.0,166.0,165.0,55.0,45.0
CX9GS4DRSUVFWD,MAZDA,13,511.0,194.0,173.0,288.0,1927.0,127.0,178.0,37.0,89.0,121.0,110.0,113.0,166.0,165.0,55.0,45.0
CX9GSGT4DRSUVAWD,MAZDA,13,511.0,194.0,173.0,288.0,2065.0,127.0,178.0,37.0,89.0,121.0,110.0,113.0,166.0,165.0,55.0,45.0
DAKOTAPUCLUBCAB2WDSTSLTSXT,RAMTRUCKS,5,556.0,182.0,174.0,333.0,1942.0,128.0,291.0,39.0,86.0,117.0,99.0,124.0,160.0,160.0,58.0,42.0
DAKOTAPUCLUBCAB4WDSTSLTSXT,RAMTRUCKS,5,556.0,182.0,174.0,333.0,2021.0,128.0,291.0,39.0,86.0,117.0,99.0,124.0,160.0,160.0,59.0,41.0
DAKOTAPUQUADCAB2WDSTSLTSXT,RAMTRUCKS,5,556.0,182.0,175.0,334.0,1984.0,130.0,292.0,40.0,85.0,116.0,99.0,125.0,160.0,160.0,56.0,44.0
DAKOTAPUQUADCAB4WDSTSLTSXT,RAMTRUCKS,5,555.0,182.0,175.0,331.0,2071.0,130.0,292.0,40.0,85.0,116.0,99.0,125.0,160.0,160.0,58.0,42.0
DART4DRSEDAN,DODGE,13,468.0,183.0,147.0,271.0,1445.0,121.0,50.0,36.0,79.0,111.0,98.0,99.0,157.0,158.0,61.0,39.0
DARTSESXTAEROBLACKTOPLIMITEDGT4DRSEDA,DODGE,13,468.0,183.0,147.0,271.0,1445.0,121.0,50.0,36.0,79.0,111.0,98.0,99.0,157.0,158.0,61.0,39.0
DARTSESXTRALLYEAEROLIMITEDGT4DRSEDAN,DODGE,13,468.0,183.0,147.0,271.0,1471.0,121.0,50.0,36.0,79.0,111.0,98.0,99.0,157.0,158.0,61.0,39.0
DB11,ASTONMARTIN,17,476.0,194.0,128.0,281.0,1854.0,163.0,43.0,28.0,78.0,111.0,95.0,100.0,166.0,166.0,50.0,51.0
DBSSUPPERLEGGERA,ASTONMARTIN,19,471.0,194.0,128.0,281.0,1845.0,159.0,42.0,28.0,78.0,111.0,91.0,99.0,166.0,164.0,51.0,49.0
DEFENDER1105+2SEAT,LANDROVER,20,476.0,201.0,197.0,302.0,2243.0,137.0,200.0,35.0,98.0,116.0,85.0,89.0,171.0,170.0,49.0,51.0
DEFENDER1105SEAT,LANDROVER,20,476.0,201.0,197.0,302.0,2186.0,137.0,200.0,35.0,98.0,116.0,85.0,89.0,171.0,170.0,49.0,51.0
DISCOVERY,LANDROVER,17,497.0,199.0,185.0,292.0,2198.0,135.0,191.0,47.0,87.0,116.0,86.0,118.0,169.0,169.0,47.0,53.0
DISCOVERYSPORT,LANDROVER,15,460.0,189.0,172.0,274.0,1744.0,122.0,166.0,39.0,89.0,118.0,90.0,96.0,162.0,163.0,56.0,44.0
DTS4DRSEDANFWD,CADILLAC,6,527.0,190.0,146.0,293.0,1818.0,137.0,80.0,37.0,79.0,116.0,109.0,126.0,160.0,159.0,61.0,39.0
DURANGO4DRSUVAWDV6,DODGE,11,508.0,193.0,180.0,304.0,2262.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
DURANGO4DRSUVAWDV6SXTCREWPLUSCITADEL,DODGE,11,508.0,193.0,180.0,304.0,2262.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
DURANGO4DRSUVAWDV6SXTLIMITEDCITADEL,DODGE,11,508.0,193.0,180.0,304.0,2262.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
DURANGO4DRSUVAWDV8,DODGE,11,508.0,193.0,180.0,304.0,2418.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
DURANGO4DRSUVAWDV8CREWPLUSCITADEL,DODGE,11,508.0,193.0,180.0,304.0,2418.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
DURANGO4DRSUVAWDV8RTCREWPLUSCITADEL,DODGE,11,508.0,193.0,180.0,304.0,2418.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
DURANGO4DRSUVAWDV8RTLIMITEDCITADEL,DODGE,11,508.0,193.0,180.0,304.0,2418.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
DURANGO4DRSUVRWDV6SXTCREWPLUSCITADEL,DODGE,11,508.0,193.0,180.0,304.0,2194.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
DURANGO4DRSUVRWDV8CREWPLUSCITADEL,DODGE,11,508.0,193.0,180.0,304.0,2328.0,131.0,218.0,40.0,96.0,125.0,86.0,118.0,162.0,163.0,56.0,44.0
E150ECONOLINEVAN,FORD,8,550.0,202.0,209.0,351.0,2107.0,99.0,276.0,56.0,96.0,165.0,87.0,112.0,178.0,170.0,58.0,42.0
E150ECONOLINEVANEXTENDED,FORD,8,600.0,202.0,216.0,351.0,2228.0,99.0,326.0,55.0,95.0,166.0,87.0,162.0,178.0,169.0,53.0,47.0
E150ECONOLINEWAGON,FORD,8,550.0,202.0,209.0,351.0,2322.0,99.0,276.0,53.0,96.0,165.0,87.0,112.0,178.0,170.0,55.0,45.0
E250ECONOLINEVAN,FORD,8,550.0,202.0,216.0,351.0,2268.0,99.0,276.0,55.0,95.0,166.0,87.0,112.0,178.0,169.0,56.0,44.0
E250ECONOLINEVANEXTENDED,FORD,8,600.0,202.0,216.0,351.0,2328.0,99.0,326.0,55.0,95.0,166.0,87.0,162.0,178.0,169.0,53.0,47.0
E350SDECONOLINEWAGON,FORD,8,550.0,202.0,212.0,351.0,2546.0,99.0,276.0,56.0,96.0,166.0,87.0,112.0,178.0,169.0,59.0,41.0
E350SDECONOLINEWAGONEXTENDED,FORD,8,600.0,202.0,212.0,351.0,2683.0,99.0,326.0,55.0,95.0,166.0,87.0,162.0,178.0,169.0,54.0,46.0
ECLASSAMGE434MATIC4DRSEDAN,MERCEDES-BENZ,17,492.0,185.0,145.0,294.0,1880.0,148.0,59.0,36.0,86.0,110.0,84.0,114.0,160.0,162.0,54.0,46.0
ECLASSAMGE534MATIC4DRSEDAN,MERCEDES-BENZ,17,492.0,185.0,145.0,294.0,1969.0,148.0,59.0,36.0,86.0,110.0,84.0,114.0,160.0,162.0,54.0,46.0
ECLASSAMGE534MATIC4DRWAGON,MERCEDES-BENZ,17,493.0,185.0,148.0,294.0,1970.0,148.0,185.0,36.0,85.0,103.0,84.0,115.0,160.0,161.0,54.0,46.0
ECLASSAMGE534MATICCABRIOLET,MERCEDES-BENZ,18,483.0,186.0,143.0,287.0,2071.0,148.0,66.0,28.0,86.0,114.0,84.0,111.0,159.0,159.0,54.0,46.0
ECLASSAMGE534MATICCOUPE,MERCEDES-BENZ,18,483.0,186.0,143.0,287.0,2009.0,148.0,54.0,28.0,86.0,105.0,84.0,111.0,159.0,159.0,54.0,46.0
ECLASSAMGE63S4DRSEDAN,MERCEDES-BENZ,17,492.0,185.0,145.0,294.0,2052.0,148.0,59.0,36.0,86.0,110.0,84.0,114.0,160.0,162.0,54.0,46.0
ECLASSAMGE63S4MATIC4DRSEDAN,MERCEDES-BENZ,17,499.0,185.0,145.0,294.0,2040.0,152.0,59.0,36.0,86.0,110.0,88.0,116.0,160.0,162.0,54.0,46.0
ECLASSAMGE63S4MATIC4DRWAGON,MERCEDES-BENZ,17,500.0,185.0,148.0,294.0,2118.0,152.0,185.0,36.0,85.0,103.0,88.0,118.0,160.0,161.0,54.0,46.0
ECLASSE250BLUETEC4MATIC4DRSEDANAWD,MERCEDES-BENZ,10,487.0,185.0,147.0,287.0,1845.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE3003504MATIC4DRSEDANAWD,MERCEDES-BENZ,10,487.0,185.0,147.0,287.0,1825.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE3004004MATIC4DRSEDANAWD,MERCEDES-BENZ,10,487.0,185.0,147.0,287.0,1825.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE3004MATIC4DRSEDAN,MERCEDES-BENZ,17,492.0,185.0,147.0,294.0,1765.0,148.0,59.0,36.0,86.0,110.0,84.0,114.0,160.0,162.0,54.0,46.0
ECLASSE3502DRCOUPE,MERCEDES-BENZ,10,470.0,179.0,139.0,276.0,1695.0,143.0,53.0,30.0,81.0,101.0,85.0,109.0,154.0,155.0,52.0,48.0
ECLASSE3504MATIC2DRCOUPEAWD,MERCEDES-BENZ,10,470.0,179.0,139.0,276.0,1815.0,143.0,53.0,30.0,81.0,101.0,85.0,109.0,154.0,155.0,52.0,48.0
ECLASSE3504MATIC4DRSEDAN,MERCEDES-BENZ,17,492.0,185.0,147.0,294.0,1795.0,148.0,59.0,36.0,86.0,110.0,84.0,114.0,160.0,162.0,54.0,46.0
ECLASSE3504MATIC4DRSEDANAWD,MERCEDES-BENZ,10,487.0,185.0,147.0,287.0,1830.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE3504MATICWAGONAWD,MERCEDES-BENZ,11,490.0,185.0,152.0,287.0,1925.0,141.0,184.0,35.0,82.0,113.0,85.0,118.0,158.0,160.0,52.0,48.0
ECLASSE350BLUETEC4DRSEDAN,MERCEDES-BENZ,10,487.0,185.0,147.0,287.0,1845.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE350CABRIOLET2DRCONV,MERCEDES-BENZ,10,471.0,179.0,141.0,276.0,1805.0,144.0,86.0,30.0,81.0,115.0,86.0,109.0,153.0,152.0,52.0,48.0
ECLASSE4004MATIC2DRCOUPEAWD,MERCEDES-BENZ,10,470.0,179.0,139.0,276.0,1794.0,143.0,53.0,30.0,81.0,101.0,85.0,109.0,154.0,155.0,52.0,48.0
ECLASSE4004MATIC4DRSEDAN,MERCEDES-BENZ,17,492.0,185.0,147.0,294.0,1820.0,148.0,59.0,36.0,86.0,110.0,84.0,114.0,160.0,162.0,54.0,46.0
ECLASSE4004MATIC4DRWAGON,MERCEDES-BENZ,17,493.0,185.0,148.0,294.0,1935.0,148.0,185.0,36.0,85.0,103.0,84.0,115.0,160.0,161.0,54.0,46.0
ECLASSE4004MATICCABRIOLET,MERCEDES-BENZ,18,482.0,186.0,143.0,287.0,1965.0,148.0,66.0,28.0,86.0,114.0,84.0,111.0,159.0,159.0,54.0,46.0
ECLASSE4004MATICCOUPE,MERCEDES-BENZ,18,482.0,186.0,143.0,287.0,1905.0,148.0,54.0,28.0,86.0,105.0,84.0,111.0,159.0,159.0,54.0,46.0
ECLASSE4004MATICWAGONAWD,MERCEDES-BENZ,11,490.0,185.0,151.0,287.0,1935.0,141.0,184.0,35.0,82.0,113.0,85.0,118.0,158.0,160.0,52.0,48.0
ECLASSE400CABRIOLET2DRCONV,MERCEDES-BENZ,10,471.0,179.0,140.0,276.0,1834.0,144.0,86.0,30.0,81.0,115.0,86.0,109.0,153.0,152.0,52.0,48.0
ECLASSE4504MATIC4DRSEDAN,MERCEDES-BENZ,17,492.0,185.0,147.0,294.0,1875.0,148.0,59.0,36.0,86.0,110.0,84.0,114.0,160.0,162.0,54.0,46.0
ECLASSE4504MATIC4DRWAGON,MERCEDES-BENZ,17,493.0,185.0,148.0,294.0,1970.0,148.0,185.0,36.0,85.0,103.0,84.0,115.0,160.0,161.0,54.0,46.0
ECLASSE4504MATICCABRIOLET,MERCEDES-BENZ,18,483.0,186.0,143.0,287.0,1965.0,148.0,66.0,28.0,86.0,114.0,84.0,111.0,159.0,159.0,54.0,46.0
ECLASSE4504MATICCOUPE,MERCEDES-BENZ,18,483.0,186.0,143.0,287.0,1905.0,148.0,54.0,28.0,86.0,105.0,84.0,111.0,159.0,159.0,54.0,46.0
ECLASSE5502DRCOUPE,MERCEDES-BENZ,10,470.0,179.0,139.0,276.0,1829.0,143.0,53.0,30.0,81.0,101.0,85.0,109.0,154.0,155.0,52.0,48.0
ECLASSE5504MATIC4DRSEDANAWD,MERCEDES-BENZ,10,487.0,185.0,147.0,287.0,1985.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE550CABRIOLET2DRCONV,MERCEDES-BENZ,10,471.0,179.0,141.0,276.0,1945.0,144.0,86.0,30.0,81.0,115.0,86.0,109.0,153.0,152.0,52.0,48.0
ECLASSE63AMG4DRSEDANAWD,MERCEDES-BENZ,10,487.0,185.0,144.0,287.0,1940.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE63AMG4DRSEDANRWD,MERCEDES-BENZ,10,487.0,185.0,147.0,287.0,1885.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE63AMGSMODEL4DRSEDANAWD,MERCEDES-BENZ,10,487.0,185.0,144.0,287.0,1940.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52.0,48.0
ECLASSE63AMGSMODELWAGONAWD,MERCEDES-BENZ,11,490.0,185.0,152.0,287.0,2045.0,141.0,184.0,35.0,82.0,113.0,85.0,118.0,158.0,160.0,52.0,48.0
ECLASSE63AMGWAGONAWD,MERCEDES-BENZ,11,490.0,185.0,149.0,287.0,2045.0,141.0,184.0,35.0,82.0,113.0,85.0,118.0,158.0,160.0,52.0,48.0
ECLASSE63AMGWAGONRWD,MERCEDES-BENZ,11,490.0,185.0,149.0,287.0,1945.0,141.0,184.0,35.0,82.0,113.0,85.0,118.0,158.0,160.0,52.0,48.0
ECLIPSECROSS4DRSUV,MITSUBISHI,22,455.0,181.0,168.0,267.0,1575.0,124.0,129.0,39.0,89.0,105.0,99.0,89.0,154.0,154.0,58.0,42.0
ECLIPSEGS2DRCOUPE,MITSUBISHI,7,457.0,184.0,139.0,258.0,1485.0,126.0,81.0,30.0,77.0,123.0,101.0,99.0,156.0,156.0,59.0,41.0
ECLIPSEGTP2DRCOUPE,MITSUBISHI,7,457.0,184.0,139.0,258.0,1607.0,126.0,81.0,30.0,77.0,123.0,101.0,99.0,156.0,156.0,59.0,41.0
ECLIPSESPYDER2DRCONVGS,MITSUBISHI,7,457.0,184.0,138.0,258.0,1575.0,126.0,81.0,30.0,77.0,123.0,101.0,99.0,156.0,156.0,59.0,41.0
ECLIPSESPYDER2DRCONVGTP,MITSUBISHI,7,457.0,184.0,139.0,258.0,1665.0,126.0,81.0,30.0,77.0,123.0,101.0,99.0,156.0,156.0,59.0,41.0
ECOSPORT4DRCUV,FORD,17,412.0,173.0,165.0,252.0,1370.0,95.0,135.0,42.0,84.0,97.0,85.0,75.0,154.0,154.0,59.0,41.0
ECOSPORT4DRCUVAWD,FORD,19,410.0,176.0,165.0,252.0,1497.0,95.0,135.0,42.0,84.0,97.0,85.0,75.0,152.0,152.0,59.0,41.0
ECOSPORT4DRCUVFWD,FORD,19,410.0,176.0,165.0,252.0,1370.0,95.0,135.0,42.0,84.0,97.0,85.0,75.0,152.0,152.0,59.0,41.0
EDGE4DRSUV20LAWD,FORD,19,480.0,193.0,174.0,285.0,1875.0,108.0,158.0,50.0,79.0,108.0,97.0,99.0,165.0,164.0,58.0,42.0
EDGE4DRSUV20LFWD,FORD,19,480.0,193.0,174.0,285.0,1800.0,108.0,158.0,50.0,79.0,108.0,97.0,99.0,165.0,164.0,58.0,42.0
EDGE4DRSUV27LAWD,FORD,19,480.0,193.0,174.0,285.0,2035.0,108.0,158.0,50.0,79.0,108.0,97.0,99.0,165.0,164.0,58.0,42.0
EDGE4DRSUVAWD,FORD,15,478.0,193.0,174.0,285.0,1841.0,108.0,158.0,50.0,79.0,108.0,97.0,98.0,165.0,164.0,58.0,42.0
EDGE4DRSUVAWDSELLIMITEDSPORT,FORD,10,468.0,193.0,170.0,282.0,1993.0,115.0,157.0,37.0,83.0,126.0,92.0,94.0,166.0,166.0,57.0,43.0
EDGE4DRSUVFWD,FORD,15,478.0,193.0,174.0,285.0,1774.0,108.0,158.0,50.0,79.0,108.0,97.0,98.0,165.0,164.0,58.0,42.0
EDGE4DRSUVFWDSESELLIMITED,FORD,10,468.0,193.0,170.0,282.0,1852.0,115.0,157.0,37.0,83.0,126.0,92.0,94.0,166.0,166.0,58.0,42.0
EDGE4DRSUVFWDSESELLIMITEDSPORT,FORD,10,468.0,193.0,170.0,282.0,1852.0,115.0,157.0,37.0,83.0,126.0,92.0,94.0,166.0,166.0,58.0,42.0
EGOLF4DRHATCH,VOLKSWAGEN,15,425.0,180.0,145.0,263.0,1553.0,116.0,140.0,37.0,78.0,108.0,85.0,77.0,154.0,151.0,60.0,40.0
ELANTRA4DRSEDAN,HYUNDAI,21,467.0,182.0,145.0,272.0,1305.0,121.0,53.0,34.0,83.0,114.0,92.0,106.0,159.0,160.0,62.0,43.0
ELANTRA4DRSEDANAUTOLGLGLSLIMITED,HYUNDAI,11,453.0,178.0,144.0,270.0,1265.0,104.0,48.0,33.0,80.0,114.0,87.0,97.0,154.0,158.0,62.0,38.0
ELANTRA4DRSEDANLGLGLSLIMITED,HYUNDAI,14,455.0,178.0,145.0,270.0,1305.0,104.0,50.0,33.0,80.0,114.0,87.0,99.0,156.0,158.0,62.0,38.0
ELANTRA4DRSEDANMANUALLGLGLS,HYUNDAI,11,453.0,178.0,144.0,270.0,1235.0,104.0,48.0,33.0,80.0,114.0,87.0,97.0,154.0,158.0,62.0,38.0
ELANTRACOUPE2DRGLSSE,HYUNDAI,12,454.0,178.0,145.0,270.0,1262.0,104.0,49.0,32.0,80.0,114.0,86.0,98.0,155.0,156.0,61.0,39.0
ELANTRAGT5DRGLGLSSE,HYUNDAI,12,429.0,178.0,145.0,264.0,1295.0,105.0,131.0,36.0,81.0,108.0,88.0,77.0,155.0,156.0,61.0,39.0
ELANTRAGT5DRHATCHBACK,HYUNDAI,12,429.0,178.0,145.0,264.0,1295.0,105.0,131.0,36.0,81.0,108.0,88.0,77.0,155.0,156.0,61.0,39.0
ELANTRAHYBRID,HYUNDAI,21,467.0,182.0,141.0,272.0,1345.0,121.0,53.0,34.0,79.0,108.0,90.0,106.0,159.0,160.0,61.0,39.0
ELANTRANLINE4DRSEDAN,HYUNDAI,21,467.0,182.0,141.0,272.0,1370.0,121.0,53.0,34.0,79.0,108.0,90.0,106.0,159.0,160.0,61.0,39.0
ELANTRATOURING5DRHATCHFWDGLGLS,HYUNDAI,9,448.0,177.0,152.0,270.0,1397.0,107.0,160.0,35.0,80.0,101.0,89.0,90.0,153.0,154.0,60.0,40.0
ELANTRATOURING5DRHATCHFWDL,HYUNDAI,9,448.0,177.0,152.0,270.0,1332.0,107.0,160.0,35.0,80.0,101.0,89.0,90.0,153.0,154.0,60.0,40.0
ELEMENT4DRSUVAWDEX,HONDA,3,430.0,182.0,178.0,258.0,1623.0,99.0,161.0,40.0,90.0,117.0,80.0,92.0,158.0,158.0,57.0,43.0
ELEMENT4DRSUVFWDLXEXSC,HONDA,3,430.0,182.0,178.0,258.0,1562.0,99.0,161.0,40.0,90.0,117.0,80.0,92.0,158.0,158.0,57.0,43.0
ELISE2DRCOUPERWD,LOTUS,8,379.0,185.0,112.0,230.0,900.0,93.0,125.0,26.0,61.0,109.0,79.0,70.0,146.0,150.0,38.0,62.0
ENCLAVE4DRSUVAWD,BUICK,18,519.0,201.0,182.0,307.0,2233.0,125.0,214.0,41.0,93.0,115.0,101.0,112.0,171.0,170.0,58.0,45.0
ENCLAVE4DRSUVAWDBASELEATHERPREMIUM,BUICK,13,513.0,201.0,185.0,302.0,2241.0,108.0,205.0,41.0,88.0,105.0,100.0,112.0,171.0,170.0,55.0,45.0
ENCLAVE4DRSUVAWDCXCXL,BUICK,7,513.0,201.0,185.0,302.0,2261.0,108.0,205.0,41.0,88.0,105.0,100.0,112.0,171.0,170.0,55.0,45.0
ENCLAVE4DRSUVFWD,BUICK,18,519.0,201.0,182.0,307.0,2143.0,125.0,214.0,41.0,93.0,115.0,101.0,112.0,171.0,170.0,58.0,45.0
ENCLAVE4DRSUVFWDBASELEATHERPREMIUM,BUICK,13,513.0,201.0,185.0,302.0,2152.0,108.0,205.0,41.0,88.0,105.0,100.0,112.0,171.0,170.0,55.0,45.0
ENCLAVE4DRSUVFWDCXCXL,BUICK,7,513.0,201.0,185.0,302.0,2168.0,108.0,205.0,41.0,88.0,105.0,100.0,112.0,171.0,170.0,55.0,45.0
ENCORE4DRSUVAWD,BUICK,17,427.0,177.0,165.0,256.0,1523.0,111.0,138.0,39.0,90.0,102.0,94.0,77.0,154.0,154.0,60.0,40.0
ENCORE4DRSUVFWD,BUICK,17,427.0,177.0,165.0,256.0,1468.0,111.0,138.0,39.0,90.0,102.0,94.0,77.0,154.0,154.0,60.0,40.0
